Ticker,Description
AFI,"Armstrong Flooring is a Pennsylvania corporation incorporated in 2016. It is North America’s largest producer of wood flooring products. It was spun off as an independent entity from Armstrong World Industries in April 2016. On November 16, 2018 Armstrong Flooring announced it would be selling its wood flooring business to American Industrial Partners, a private equity firm, for $100 million."
AFIN,"Alphabet Inc. is an American multinational conglomerate headquartered in Mountain View, California. It was created through a restructuring of Google on October 2, 2015, and became the parent company of Google and several former Google subsidiaries. The two co-founders of Google continued to remain as controlling shareholders, board members, and employees at Alphabet. Alphabet is the world's fourth-largest technology company by revenue and one of the world's most valuable companies.The establishment of Alphabet Inc. was prompted by a desire to make the core Google business ""cleaner and more accountable"" while allowing greater autonomy to group companies that operate in businesses other than Internet services. Page and Brin announced their resignation from their executive posts in December 2019, with the CEO role to be filled by Sundar Pichai, also the CEO of Google. Page and Brin remain co-founders, employees, board members, and controlling shareholders of Alphabet Inc."
AFL,"Aflac Inc.  (American Family Life Assurance Company) is an American insurance company and is the largest provider of supplemental insurance in the United States. The company was founded in 1955 and is based in Columbus, Georgia. In the U.S., Aflac underwrites a wide range of insurance policies, but is perhaps more known for its payroll deduction insurance coverage, which pays cash benefits when a policyholder has a covered accident or illness. The company states it ""provides financial protection to more than 50 million people worldwide"".In 2009, Aflac acquired Continental American Insurance Company for $100 million; this enabled Aflac to sell supplemental insurance on both the individual and group platform. As of June 30, 2012, Aflac was represented by approximately 19,300 sales agencies in Japan, and 76,900 licensed sales associates in the U.S."
AFMD,
AGCO,"AGCO Corporation is an American agricultural machinery manufacturer with its headquarters in Duluth, Georgia, United States."
AGE,"AgeX Therapeutics, Inc. (commonly abbreviated as AgeX Therapeutics or simply AgeX) is an American biotechnology company developing medical therapeutics related to human longevity. It was founded in 2017 by Michael D. West, initially as a subsidiary of BioTime, Inc. with backing from British billionaire investor Jim Mellon and others.The company's vice president of new technology discovery is Aubrey de Grey, who also serves as chief scientific officer of the SENS Research Foundation. The chairman is Gregory Bailey, who was an early backer and board member of Medivation until its acquisition by Pfizer in 2016 for $14 billion.In January 2020, AgeX Therapeutics announced a research collaboration with a Japanese biopharma company utilizing AgeX's UniverCyte technology platform."
AGEN,"Agenus Inc. is a Lexington, Massachusetts-based biotechnology company focused on immunotherapy including immuno-oncology, a field that uses the immune system to control or cure cancer.  The company is developing checkpoint modulators (CPMs), patient-specific anti-cancer vaccines, and adjuvants that can be used with a range of vaccines. CPM development is a particularly fast-moving field, since early products have produced unprecedented clinical benefits for patients.  In light of the advances made, Science magazine hailed cancer immunotherapy as its 2013 Breakthrough of the Year."
AGIO,"Agios Pharmaceuticals Inc. is a public American pharmaceutical company focused on developing small-molecule anti-cancer therapeutics targeting cancer cell metabolism via the growth factor pathway. Among the proteins under investigation by the company are IDH1 and IDH2. The company was founded in 2008 (or 2007) by Lewis Cantley, Tak Mak and Craig Thompson. Agios is a Delaware corporation headquartered in Cambridge, Massachusetts. The company tendered an initial public offering in July 2013."
AGLE,
AGM,"The Federal Agricultural Mortgage Corporation, also known as Farmer Mac, is a stockholder-owned, publicly traded company that was chartered by the United States federal government in 1988 to serve as a secondary market in agricultural loans such as mortgages for agricultural real estate and rural housing. The company purchases loans from agricultural lenders, and sells instruments backed by those loans. The company also works with the United States Department of Agriculture. It is based in Washington, D.C."
AGNC,
AGO,"Bond insurance, also known as ""financial guaranty insurance"", is a type of insurance whereby an insurance company guarantees scheduled payments of interest and principal on a bond or other security in the event of a payment default by the issuer of the bond or security. It is a form of ""credit enhancement"" that generally results in the rating of the insured security being the higher of (i) the claims-paying rating of the insurer or (ii) the rating the bond would have without insurance (also known as the ""underlying"" or ""shadow"" rating). The insurer is paid a premium by the issuer or owner of the security to be insured. The premium may be paid as a lump sum or in installments. The premium charged for insurance on a bond is a measure of the perceived risk of failure of the issuer. It can also be a function of the interest savings realized by an issuer from employing bond insurance or the increased value of the security realized by an owner who purchased bond insurance. Bond insurers are ""monoline"" by statute, which means that companies that write bond insurance do not participate in other lines of insurance such as life, health, or property and casualty. The term monoline does not mean that insurers operate only in one securities market, such as municipal bonds, as the term has sometimes been misconstrued. Although bond insurers are not the only monoline insurers, they are sometimes colloquially called ""the monolines"". Bonds insured by these companies are sometimes said to be ""wrapped"" by the insurer.Bond insurers generally insure only securities that have underlying or ""shadow"" ratings in the investment grade category, with unenhanced ratings ranging from ""triple-B"" to ""triple-A""."
