ALSK,ALASKA COMM SYSTEMS GROUP,"Alaska Communications Systems Group Inc. is a full-service telecommunications provider in Alaska. The Company offers local telephone, wireless, long distance, and Internet services to businesses and residential customers through-out the state. Alaska Communications serves health care, education, enterprise, and government sectors."
ALSN,ALLISON TRANSMISSION HOLDING,"Allison Transmission Holdings, Inc. manufactures fully-automatic transmissions for medium and heavy-duty commercial vehicles, medium and heavy-tactical U.S. military vehicles, and hybrid-propulsion systems for transit buses. The Company's products are used in a variety of applications."
ALTA,ALTABANCORP,"Altabancorp operates as a bank holding company. The Company, through its subsidiaries, provides banking services. Altabancorp offers banking and related services to businesses, professional firms, real estate developers, residential home builders, high net-worth individuals, investors, and other customers."
ALTG,ALTA EQUIPMENT GROUP INC,"Alta Equipment Group Inc. operates as an industrial and construction equipment company. The Company sells, rents, and services new and used industrial fork lifts, material handling equipment, and a variety of construction vehicles. Alta Equipment Group serves customers in the United States."
ALTR,ALTAIR ENGINEERING INC - A,"Altair Engineering Inc. provides simulation technology and services. The Company offers product engineering, industrial design, technical application, and analytics solutions. Altair Engineering serves aerospace, architectural, construction, automotive, consumer goods, electronics, energy, marine, shipbuilding, and life sciences industries worldwide."
ALVR,ALLOVIR INC,"Allovir, Inc. operates as a pharmaceutical company. The Company specializes in the development of novel cell therapies with a focus on restoring natural immunity against life-threatening virus-associated diseases in patients with severely weakened immune systems. Allovir serves patients and customers in the United States and Italy."
ALX,ALEXANDER'S INC,"Alexander's, Inc. leases, manages, develops, and redevelops real estate properties. The Company focuses on properties in the metropolitan and suburban areas of New York City where its department stores had previously been located. Alexander's owns operating properties and properties undergoing redevelopment."
ALXN,ALEXION PHARMACEUTICALS INC,"Alexion Pharmaceuticals, Inc., a biopharmaceutical company, researches and develops proprietary immunoregulatory compounds for the treatment of autoimmune and cardiovascular diseases. The Company develops C5 complement inhibitors and apogens which are two classes of potential therapeutic compounds designed to selectively target specific disease-causing segments of the immune system."
ALXO,ALX ONCOLOGY HOLDINGS INC,ALX Oncology Holdings Inc. operates as a clinical stage immuno-oncology company. The Company focuses on helping patients fight cancer by developing therapies that bridge the innate and adaptive immune system. ALX Oncology Holdings serves patients in the State of California.
AM,ANTERO MIDSTREAM CORP,"Antero Midstream Corporation owns, operates, and develops midstream energy assets. The Company offers gathering and compressions, water distribution, clearwater facility, fractionation, and pipeline safety services. Antero Midstream serves customers in North America."
AMAG,AMAG PHARMACEUTICALS INC,"AMAG Pharmaceuticals, Inc., a biopharmaceutical company, utilizes its proprietary nanoparticle technology for the development and commercialization of therapeutic iron compounds to treat anemia and novel imaging agents to aid in the diagnosis of cancer and cardiovascular disease."
AMAL,AMALGAMATED BK OF NEW YORK-A,"Amalgamated Bank provides a full range of commercial banking services for retail customers. The Bank offers mortgage, loans, investment, insurance, savings accounts, phone banking, debit and credit cards, housing loan programs, and asset management services. Amalgamated Bank serves customers throughout United States."
AMAT,APPLIED MATERIALS INC,"Applied Materials, Inc. develops, manufactures, markets, and services semiconductor wafer fabrication equipment and related spare parts for the worldwide semiconductor industry. The Company's customers include semiconductor wafer and integrated circuit manufacturers, flat panel liquid crystal displays, solar photovoltaic cells and modules and other electronic devices manufacturers."
AMBA,AMBARELLA INC,"Ambarella, Inc. manufactures high definition video compression and image processing semiconductors. The Company products used in digital still cameras, camcorders, and video-enabled mobile phones."
AMBC,AMBAC FINANCIAL GROUP INC,"Ambac Financial Group, Inc., a holding company provides financial guarantee, insurance, and financial management services. The Company, through its subsidiaries, insures municipal and structured finance obligations. Ambac provides investment agreements, interest rate swaps, investment management advisory, and cash management services to states and municipalities."
AMC,AMC ENTERTAINMENT HLDS-CL A,"AMC Entertainment Holdings, Inc. operates as a holding company. The Company, through its subsidiaries, provides theatrical exhibition, movie screening, food distribution, online ticket booking, and other related services. AMC Entertainment offers movie theaters worldwide."
AMCR,AMCOR PLC,"Amcor PLC operates as a packaging company. The Company offers wide range of flexible and rigid packaging, specialty cartons, closures, and services for food, beverage, pharmaceutical, and medical sectors. Amcor serves customers worldwide."
AMCX,AMC NETWORKS INC-A,"AMC Networks Inc. operates as a holding company which produces independent films and original programming through its subsidiaries. The Company broadcasts and distributes its content on television, through online streaming services and on mobile platforms."
AMD,ADVANCED MICRO DEVICES,"Advanced Micro Devices, Inc. (AMD) produces semiconductor products and devices. The Company offers products such as microprocessors, embedded microprocessors, chipsets, graphics, video and multimedia products and supplies it to third-party foundries, as well as provides assembling, testing, and packaging services. AMD serves customers worldwide."
